,LEASED,LEASED,READY,LEASED,LEASED,READY,LEASED,LEASED,LEASED,LEASED,READY,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,READY,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,READY,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,READY,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,READY,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,READY,,,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,READY,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,Excluded,LEASED,READY,LEASED,LEASED,LEASED,READY,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,READY,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,Excluded,LEASED,READY,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,READY,LEASED,Excluded,Excluded,LEASED,LEASED,LEASED,,,
Oct 24,2200,"1,600",2800,READY,1600,READY,"2,300",2800,1700,"2,000","1,600","1,850","2,000","1,500",1400,2500,1550,"1,550","1,500","1,600",2000,2000,1900,1600,READY,"1,720",READY,2000,READY,1400,1000,1600,READY,2000,1700,1500,1500,1700,1600,1900,500,2300,1650,2400,1600,2800,1600,2000,1600,1700,1400,READY,1700,1600,READY,1550,1600,2200,1600,2300,1500,1300,1750,2000,2000,2000,1750,2300,2500,1850,2200,1400,1800,2000,2300,1800,2200,2050,1750,2100,2000,2200,1600,1900,1450,1650,1650,1600,1000,2200,2100,1550,1900,2600,2000,1950,1800,1800,2000,2200,1600,1550,1500,2000,1800,1700,1900,READY,,,1750,1400,READY,2400,1800,1600,1500,2200,2000,1125,1125,1300,2000,1500,1200,1250,UnLeasable,2000,3900,READY,1800,1000,READY,1600,2200,READY,1850,1800,2300,1450,1400,2450,1900,READY,READY,1300,1400,2000,1700,1900,1700,1500,1600,UnLeasable,2100,1400,2000,2000,1700,1700,2400,2300,2000,"1,300","1,300",1350,1350,1400,1400,2000,"1,800",UnLeasable,UnLeasable,READY,1700,2100,"8,950","87,250","181,020"
Nov 24,2200,"1,600",2800,READY,1600,READY,READY,2800,1700,"2,000","1,600","1,850","2,000","1,500",1400,2500,1550,"1,550","1,500","1,600",2000,2000,1900,1600,READY,"1,720",1700,2000,READY,1400,1000,1600,READY,2000,1700,1500,1500,1700,1600,1900,500,2300,1650,2400,1600,2800,1600,2000,1600,1700,1400,2400,1700,1600,READY,1550,1600,2200,1600,2300,1500,1300,1750,2000,2000,2000,1750,2300,2500,1850,2200,1400,1800,UNPAID,2300,1800,2200,2400,1750,2100,2000,2200,1600,1900,1450,1650,1650,1600,1000,2200,2100,1550,1900,2600,2000,1950,1800,1800,2000,2200,1600,1550,1500,2000,1800,1700,1900,READY,,,1750,1400,READY,2400,1800,1600,1500,2200,2000,1125,1125,1300,2000,1500,1200,1250,UnLeasable,READY,3900,READY,1800,1000,READY,1600,2200,2600,1850,1800,2300,1450,1400,2450,1900,READY,READY,1300,1400,2000,1700,1900,1700,1500,1600,UnLeasable,2100,1400,2000,2000,1700,1700,2400,2300,2000,"1,300","1,300",1350,1350,1400,1400,2000,"1,800",UnLeasable,UnLeasable,READY,0,2100,"8,950","86,150","181,170"
Dec 24,2200,"1,600",2800,READY,1600,READY,READY,2800,1700,"2,000","1,600","1,850","2,000","1,500",1400,2500,1550,"1,550","1,500","1,600","2,400",2000,1900,1600,"1,700",1720,1700,2000,READY,1400,1000,1600,1700,2000,1700,1500,1500,1700,1600,1900,500,2300,1650,2400,1600,2800,1600,2000,1600,1700,1400,2400,1700,1600,READY,1550,1600,2200,1600,2300,1500,1300,1750,2000,READY,2000,1750,2300,2500,1850,2200,1400,1800,UNPAID,2300,1800,2200,2400,1750,2100,2000,2200,1600,1900,1450,1650,1650,1600,1000,2200,0,1550,1900,2600,2000,1950,1800,1800,2000,2200,1600,1550,1500,2000,1800,1700,1900,READY,,,1750,1400,READY,2400,1800,1600,1500,2200,2000,1125,1125,1300,2000,1500,1200,1250,UnLeasable,2200,3900,READY,1800,1000,READY,1600,2200,2600,1850,1800,2300,1450,1400,2450,1900,READY,READY,READY,1400,2000,1700,1900,1700,1500,1600,UnLeasable,2100,1400,2000,2000,UNPAID,1700,2400,2300,2000,"1,300","1,300",1350,1350,1400,1400,2000,"1,800",UnLeasable,UnLeasable,READY,0,2100,"8,950","85,350","180,870"
Jan 25,2200,"1,600",2800,READY,1600,READY,2000,2800,1700,"2,000","1,600","1,850","2,000","1,500",1400,2500,"1,550","1,550","1,500","1,600","2,400",2000,1900,"1,600",1700,"1,720","1,700",2000,READY,1400,1000,1600,1700,2000,1700,1500,1500,1700,1600,1900,500,2300,1650,2400,1600,2800,1600,2000,1600,1700,1400,2400,1700,1690,READY,1550,1600,2200,1600,2300,1500,1300,1750,2000,READY,2000,1750,2300,2500,1850,2200,1400,1800,UNPAID,2300,1800,2200,2400,1750,2100,2000,2200,1600,1900,1450,1650,1650,1600,1000,2200,2100,1550,1900,2600,2000,1950,1800,1800,2000,2200,1600,1550,1500,2000,1800,1700,1900,READY,,,1750,1400,1400,2400,1800,1600,1500,2200,2000,1125,1125,1300,2000,1500,1200,1250,UnLeasable,2200,3900,READY,1800,1000,READY,1600,2200,2600,1850,1800,READY,1450,1400,2450,1900,READY,READY,READY,1400,2000,1700,1900,1700,1500,1600,UnLeasable,2100,1400,2000,2000,UNPAID,1700,2400,2300,2000,1400,1400,1350,1350,1400,1400,2000,"1,800",UnLeasable,UnLeasable,READY,1700,2100,"10,350","84,950","185,060"
Feb 25,2200,"1,600",2800,READY,1600,READY,2000,2800,1700,"2,000","1,600","1,850","2,000","1,500",1400,2533,1550,"1,550","1,500","1,600","4,900",2000,1900,READY,"1,700","1,720","1,700",2000,READY,1400,1000,1600,1700,2000,1700,1500,1500,1700,1600,1900,500,2300,1650,2600,1600,2800,1600,2000,READY,1700,1400,2400,1700,1600,1000,1550,1600,2200,1700,2300,1600,1300,1750,2000,2000,2000,1750,2300,2500,1850,2200,1400,1800,UNPAID,2300,1800,2200,2400,1750,2100,2000,2200,1600,1900,1450,1650,1650,1600,1000,2200,2100,1550,1900,2600,2000,1950,1800,1800,2200,2200,1600,1550,1500,2000,1800,READY,1900,READY,,,1750,1400,1400,2400,1800,1600,READY,2200,2000,1125,1125,1300,2000,1500,1200,1250,UnLeasable,2200,5700,READY,1800,1000,READY,1600,2200,2600,1850,1800,READY,1450,1400,2450,1900,READY,READY,1500,1400,2000,1700,1900,1700,1500,READY,UnLeasable,2100,1400,2000,2000,READY,1700,2400,2300,2000,"1,400","1,400",1350,1350,1400,1400,2000,"1,800",UnLeasable,UnLeasable,READY,1700,2100,"10,350","85,150","186,203"
Mar 25,2200,"1,600",2800,READY,1600,READY,2000,2800,1700,"2,000","1,600","1,850","2,000","1,500",1400,1900,1550,"1,550","1,500","1,600","2,500",2000,1900,"1,700","1,700",READY,"1,700",2000,READY,1400,1000,1600,1700,2000,1700,1500,1500,1700,1600,1900,500,2300,1650,2400,1600,2800,1600,2000,1800,1700,1400,2400,1700,1600,1000,1550,1600,2200,1700,2300,1600,1300,1750,2000,2000,2000,1750,2300,2500,1850,2200,1400,1800,UNPAID,2300,1800,2200,2400,1750,2100,2000,2200,1600,1900,1450,1650,1650,1600,1000,2200,2100,1550,1900,2600,2000,1950,1800,1800,2200,2200,1600,1550,1500,2000,1800,READY,1900,READY,,,1750,1300,1400,2400,1800,1600,READY,2200,2000,1125,1125,1300,2454.37,1500,1200,1250,UnLeasable,2200,4600,READY,READY,1000,READY,1600,2200,2600,1850,1800,1930,1450,1400,2450,1900,2000,READY,1400,1400,2000,1700,1900,1700,1500,2100,UnLeasable,2100,1400,2000,2000,READY,1700,2400,2300,2000,"1,400","1,400",1350,1350,1400,1400,2000,"1,800",UnLeasable,UnLeasable,READY,1700,READY,"10,250","86,534","184,750"
Apr 25,2200,"1,600",2800,READY,1600,READY,2000,2800,1700,"2,000","1,600","1,850","2,000","1,500",1400,1900,1550,"1,550","1,500","1,600",2400,2000,1900,"1,700","1,700",1750,"1,700",2000,READY,1400,1000,1600,1700,2000,1700,1500,1500,1700,1600,1900,500,2300,1650,3365.96,1600,2800,1600,2000,1800,1700,1400,2400,1700,1600,1000,1550,1600,2200,1700,2300,1600,1300,1750,2000,2000,2000,1750,2300,2500,1850,2200,1400,1800,UNPAID,2300,1800,2200,2400,1750,2100,2000,2200,1600,1900,1450,1650,1650,1600,1000,2200,2100,1550,1900,2600,2000,1950,1800,1800,2200,2200,1600,1550,1500,2000,1800,READY,1900,READY,,,1750,1300,1400,2400,1800,1600,READY,2200,2000,1125,1125,1300,2000,1500,1200,1250,UnLeasable,2200,3900,READY,READY,1000,READY,READY,READY,2600,1850,1800,2300,1450,1500,2450,1900,2000,READY,1400,1400,2000,1700,1900,1700,1500,2100,UnLeasable,2100,1400,2000,2000,READY,1700,2400,2300,2000,"1,400","1,400",1350,1350,1400,1400,2000,"1,800",UnLeasable,UnLeasable,1700,1700,READY,"10,250","83,750","187,366"
May 25,2200,"1,600","2,800",READY,1600,READY,2000,2800,1700,"2,000","1,600","1,850","2,000","1,500",1400,1900,"1,550","1,550","1,500","1,600",2400,2000,UNPAID,"1,700","1,700","1,750","1,700",2000,READY,1400,1000,1600,1700,2000,1700,1500,1500,1700,1600,1900,500,2300,1650,"5,312.47",1600,2800,1600,2000,1800,1700,1400,2400,1700,1600,1000,1550,1600,2200,1700,2300,1600,1300,1750,2000,2000,2000,1750,2300,2500,1850,2200,1400,1800,UNPAID,2300,1800,2200,2400,1750,2100,2000,2200,1600,1900,1450,READY,1650,1600,1000,2200,2100,1550,1900,2600,2000,1950,1800,1800,2200,2200,1600,1550,1500,2000,1800,1600,1900,READY,187362.47,,1750,1300,1400,2400,1800,1600,1500,2200,2000,1125,1125,1300,2440.68,1500,1200,1250,UnLeasable,2200,3900,1600,READY,1000,READY,1700,2400,2600,1850,1800,2300,1450,1500,2450,1900,2000,READY,1400,1400,2000,1700,1900,1700,1500,READY,UnLeasable,2100,1400,2000,2000,READY,1700,2400,2300,READY,"1,400","1,400",1350,1350,1400,1400,2000,"1,800",UnLeasable,UnLeasable,1700,1700,1900,"10,250","89,191","187,362"
Jun 25,2200,"1,600",2800,READY,1600,READY,2000,2800,1700,"2,000","1,600","1,850","2,000","1,500",1400,1900,1550,"1,550","1,500","1,600",2400,2000,"1,900","1,700","1,700","1,750","1,700",2000,"1,500",1400,1000,1600,1700,2000,1700,1500,1500,1700,1600,1900,500,2300,1650,2400,1600,2800,1600,2000,1800,1700,1400,2400,1700,1600,1000,1550,1600,2200,1700,2300,1600,1300,1750,2000,2000,2000,1750,2300,2500,1850,2200,1400,1800,UNPAID,2200,1800,READY,2400,1750,2100,2000,2200,1600,1900,1450,READY,1650,1600,1000,2200,2100,1550,1900,2600,2000,1950,1800,1800,2200,2200,1600,1550,1500,2000,1800,1600,1900,READY,,,1750,1750,1400,2400,1800,1600,1500,2200,READY,1125,1125,1300,2000,1500,1200,1250,UnLeasable,2200,4500,1600,READY,1000,READY,1700,2868.9,2600,1850,1800,2300,1450,1500,2450,1900,2000,READY,1400,1400,2000,1700,1900,1700,1500,READY,UnLeasable,2250,1400,2000,2000,2200,READY,2400,2300,READY,"1,400","1,400",1350,1350,1400,1400,2000,"1,800",UnLeasable,UnLeasable,1700,1700,1900,"10,700","88,469","185,550"
Jul 25,2200,"1,600",2800,READY,1600,READY,2000,2800,1700,"2,000","1,600","1,850","2,000","1,500",1400,1900,1550,"1,550","1,500","1,600",2400,2000,READY,"1,700","1,700","1,750","1,700",2000,1500,1400,0,1600,1700,2000,1700,1500,1500,1700,1600,READY,500,2300,1650,3415.11,1600,2400,1600,2000,1800,1700,1400,2400,1700,1600,1000,1550,1600,2200,1700,2200,1600,1300,1750,2000,2000,2000,1750,2300,2500,1850,READY,1400,1800,UNPAID,2200,1800,1700,2400,1750,2200,2000,2200,1600,1900,1450,READY,1650,1600,1000,2200,2100,1550,1900,2600,2000,1950,1800,1800,2200,2200,1600,1550,1500,2000,1800,1600,1900,READY,,,1750,1750,1400,2400,1800,1600,READY,2200,READY,1125,1125,1300,2168,1500,1200,1250,UnLeasable,2200,3900,1600,READY,1000,READY,1700,3431.23,2600,1850,1800,2300,1450,1500,2450,1900,READY,READY,1400,1400,2000,1700,1900,1700,1500,READY,UnLeasable,2250,1400,2000,2000,2200,READY,2400,2300,"2,300","1,400","1,400",1350,1350,"1,400",1400,2000,2400,UnLeasable,UnLeasable,1700,1700,1900,"10,700","87,999","180,865"
Aug 25,2200,"1,600",2800,READY,1600,READY,2000,2800,1700,"2,000","1,600","1,850","2,000","1,500",1400,1900,1550,"1,550","1,500","1,600",2400,2000,READY,"1,700","1,700","1,750","1,700",2000,"1,500",1400,0,1785,1700,2000,1700,1500,1700,1700,1600,READY,500,2300,1650,3210.18,1600,2400,1600,READY,1800,1700,1400,2400,1700,1600,1000,1550,1600,2200,1700,2400,1600,1300,1750,2000,2000,2000,1750,2300,2500,1850,READY,1400,1800,UNPAID,2200,1800,1700,2400,1750,2200,2000,READY,1600,1900,1450,READY,1650,1600,1000,2200,2100,1550,1900,2600,2000,1950,1800,1800,2300,2200,1600,1550,1500,2000,1800,1600,1900,READY,,,READY,1750,1400,2400,1800,1600,2000,2200,READY,1125,1125,1300,2132.54,1500,1200,1250,UnLeasable,2200,3900,1600,READY,1000,READY,1700,2400,2600,1850,1800,2300,1450,1500,2450,1900,1200,READY,1400,1400,2000,1700,1900,READY,1500,2000,UnLeasable,2250,1400,2000,2000,2200,"1,700",2400,2300,READY,"1,400","1,400",1350,1350,1400,1400,2000,2400,UnLeasable,UnLeasable,1700,1700,1900,"8,950","89,833","177,145"
Sep 25,2200,"1,600",2800,READY,1600,READY,2000,2800,1700,"2,000",READY,READY,"2,000","1,500",1400,1900,1550,"1,550",1500,1600,2400,"2,000",2200,"1,700","1,700",READY,"1,700",2000,"1,500",1400,1000,1837,1700,2000,1700,1500,1700,1700,1600,1800,500,UNPAID,1650,2400,400,2400,READY,2150,1800,1700,READY,2400,1700,1600,1000,1500,1600,2200,1700,2300,1600,1300,1750,2000,2000,2000,READY,2300,2500,1850,2000,1400,1800,UNPAID,2200,1800,1700,READY,1750,2200,2000,2300,1600,2300,1450,1700,1650,1600,1000,2200,2100,1550,1900,2600,2000,1950,1800,1800,2300,2200,UNPAID,1550,1500,2000,1800,1600,1900,READY,,,1900,1750,1400,2400,1800,1600,2000,2200,READY,1125,1125,1300,2345.37,1500,1200,1250,UnLeasable,2200,5310,1600,1900,1000,READY,1700,3378.9,2600,1850,1800,2300,1450,1500,2450,1900,1200,READY,1400,1400,2000,1700,1900,1700,1500,2000,UnLeasable,2250,1400,2000,2000,2200,1700,2400,2300,2300,"1,400","1,400",1350,1350,"1,400",1400,2000,2400,UnLeasable,UnLeasable,1700,1700,1900,"10,850","98,334","172,337"
Oct 25,2200,"1,600",2800,READY,1600,READY,2000,2800,1700,"2,000",READY,1800,"2,000","1,500",1400,1900,1550,"1,550","1,500",1600,2400,2000,"2,200","1,700","1,700",READY,"1,700",2000,1500,1400,1000,1700,1700,1800,1700,1500,1700,1700,READY,1800,500,UNPAID,1650,3339.02,UNPAID,2400,2000,2150,1800,1700,READY,2400,1700,1600,1000,1500,1600,2200,1700,2200,1600,1300,1750,2000,2000,2000,1800,2300,2500,1850,2000,1400,1800,UNPAID,2200,1800,1700,READY,1750,2200,2000,2300,1600,2300,1450,1700,1650,1600,1000,2200,2100,1550,1900,2600,2000,1950,1800,1800,2300,2200,UNPAID,1550,1500,2000,1800,1600,1900,READY,,,1900,1750,1400,2400,1800,1600,2000,1100,1600,1125,1125,READY,2100,1500,1200,1250,UnLeasable,2200,3900,1600,READY,1000,READY,1700,2400,2600,1850,1800,2300,1450,1500,2450,1900,1200,READY,READY,1400,1800,1800,1900,1700,1500,READY,UnLeasable,2250,1500,2000,2000,2200,1700,2400,2300,"2,300","1,400","1,400",1350,1350,1400,1400,READY,2400,UnLeasable,UnLeasable,1700,1700,1900,"10,850","87,600","176,439"
Nov 25,2200,"1,600",2800,READY,1600,READY,2000,2800,1700,"2,000",READY,1800,"2,000","1,500",1400,1900,1550,"1,550",1500,1600,2400,"2,000","2,200","1,700","1,700",1600,"1,700",2000,"1,500",1400,1000,1700,1700,2700,1700,1500,1700,1700,READY,1800,500,UNPAID,1650,2400,UNPAID,2400,2000,2150,1800,1700,1400,2400,1700,1600,1000,1500,1600,2200,1700,2300,1600,1300,1750,2000,1500,2000,1800,2300,2500,1850,2000,1400,1800,UNPAID,2200,1800,1700,READY,1750,2200,2000,2300,1600,2300,1450,1700,1650,1600,1000,2200,2100,1550,1900,2600,2000,1950,1800,1800,2300,2200,UNPAID,1550,1500,2000,1800,1600,1900,READY,,,1900,1750,1400,2400,1800,1600,2000,2800,1600,1125,1125,1600,2100,1500,1200,1250,UnLeasable,2200,3900,1600,READY,1000,READY,READY,2400,2600,1850,1800,2300,1450,1500,2450,1900,1200,READY,READY,1400,1800,1800,1900,1700,1500,2000,UnLeasable,2250,1500,2000,2000,2200,1700,2400,2300,"2,300","1,400","1,400",1350,1350,"1,400",1400,READY,2400,UnLeasable,UnLeasable,1700,1700,1900,"10,850","91,200","179,000"
Dec 25,2200,"1,600",3900,READY,1600,READY,2000,2800,READY,"2,000",READY,1800,"2,000","1,500",1350,1900,1550,"1,550",1500,1600,2400,"2,000","2,200",1700,"1,700","1,600","1,700",2000,1500,1400,1000,1700,1700,1800,1700,1500,1700,1700,READY,1800,500,UNPAID,1650,2400,UNPAID,2400,2000,"2,373.15",1800,1700,1400,2400,1700,1600,1000,1500,1600,2200,1700,2300,1600,1300,1750,2000,UNPAID,2000,1800,2300,2500,1850,2000,1400,1800,READY,2200,1800,1700,READY,1750,2200,2000,2300,1600,2300,1450,1700,1650,1600,1000,2200,2100,1550,1900,2600,2000,1950,1800,1800,2300,2200,UNPAID,1550,1500,2000,1800,1600,1900,READY,,,1900,1750,1400,2400,1800,1600,2000,2800,1600,1125,1125,1600,1900,1500,1200,1250,UnLeasable,2200,3900,1600,READY,1000,READY,READY,2400,2600,1850,1800,2300,1450,1500,2450,1900,1200,READY,READY,1400,1800,1800,1900,1700,1500,2000,UnLeasable,2250,"1,500",2000,2000,2200,1700,2400,2300,"2,300","1,400","1,400",1350,1350,1400,1400,READY,2400,UnLeasable,UnLeasable,1700,1700,"1,900","10,850","91,000","176,173"
Jan 26,2200,"1,600",2800,READY,1600,READY,2000,2800,1800,"2,000",READY,1800,2100,"1,500",1400,1900,1550,"1,550",1500,"1,600",2400,"2,000",2200,"1,700","1,700","1,600","1,700",2000,1500,1400,1000,1700,1700,1800,1700,1500,1700,1700,READY,1800,500,2300,1650,3689.25,1600,2400,2000,2150,1800,1700,1400,2400,1700,READY,1000,1500,1600,2200,1700,2300,1600,1300,1750,2000,UNPAID,2000,1800,2300,2500,1850,2000,READY,1800,READY,2200,1800,1700,READY,1850,2200,2000,2300,1600,2300,1450,1700,1650,1600,1000,2200,2100,1550,1900,2600,2000,1950,1800,1800,2300,2200,1700,1550,1500,2000,1800,1600,1900,READY,,,1900,1750,1400,2400,1800,1600,2000,2800,1600,1125,1125,1600,2100,1500,1200,1250,UnLeasable,2200,4855.5,1600,READY,1000,READY,READY,3763.18,2600,1850,1800,2300,1450,1500,2450,1900,1200,READY,READY,1400,1800,1800,1900,1700,1500,2000,UnLeasable,2250,1500,2000,2000,2200,1700,2400,2300,"2,300","1,400","1,400",1350,1350,"1,400",1400,READY,2400,UnLeasable,UnLeasable,1700,1850,1900,"10,850","93,669","180,789"
Feb 26,2200,"1,600",2800,READY,1600,READY,2000,2800,1800,"2,000",READY,1800,2100,"1,500",1400,4400,1550,"1,550",1500,"1,600",2400,"2,000","2,200",READY,"1,700","1,600","1,700",2000,500,1400,1000,1700,1700,1800,1700,1500,1700,1700,READY,1800,500,2300,1650,3281.13,1600,2400,2000,2150,1800,1700,1400,2400,1700,READY,1000,1500,1600,2200,1700,2300,1600,1300,1750,2000,2000,2000,1800,2300,2500,1850,READY,1600,1800,2300,READY,1800,1700,READY,1750,2200,2000,2300,1600,2300,1450,1700,1650,1600,1000,2200,2100,1550,1900,2600,2000,1950,1800,1800,2300,2200,1700,1550,1500,2000,1800,1600,1900,READY,,,1900,1750,1400,2400,1800,1600,2000,2800,1600,1125,1125,1600,2100,1500,1200,1250,UnLeasable,2200,3500,1600,1900,1000,READY,1800,"3,898.79",2600,1850,1800,2300,1450,1500,2450,1900,1200,READY,READY,1400,1800,1800,1900,1700,1500,2000,UnLeasable,2250,READY,2000,2000,2200,1700,2400,2300,"2,300","1,400","1,400",1350,1350,1400,"1,400",READY,2400,UnLeasable,UnLeasable,1700,1850,1900,"10,850","94,649","181,781"
Mar 26,2200,"1,600",UNPAID,READY,1600,READY,2000,2800,1800,"2,000",READY,1800,2100,"1,500",1400,"2,500",1550,"1,550",1500,"1,600",2400,"2,000",2200,READY,"1,700","1,600","1,700",2000,1500,1400,1000,1700,1700,2000,1700,1500,1700,1700,READY,1800,500,2300,1650,2400,800,2400,2000,2150,1800,1700,1400,2400,1700,READY,1000,1500,READY,2200,1700,2100,1600,1300,1750,2000,2400,2000,1800,2300,2500,1850,READY,1600,1800,2300,2300,1800,1700,READY,1750,2200,2000,2300,1600,2300,1450,1700,1650,1600,1000,2200,2100,READY,1900,2600,2000,1950,1800,1800,2300,2200,UNPAID,1550,1500,2000,1800,1600,1900,READY,,,1900,1750,READY,2400,1800,1600,2000,2800,1600,1125,1125,1600,2100,1500,1200,1250,UnLeasable,2200,3500,1600,1900,2900,READY,1800,4013.59,2600,1850,1800,2300,1450,1500,2450,800,1200,READY,READY,1400,READY,1800,1900,1700,1500,2000,UnLeasable,2250,READY,2000,2000,2200,1700,2400,2400,"2,300","1,400","1,400",1350,1350,"1,400","1,400",READY,2400,UnLeasable,UnLeasable,1900,1850,1900,"9,450","94,064","174,250"
Apr 26,2200,"1,600",UNPAID,READY,1600,READY,2200,2800,1800,"4,000",READY,1800,2100,"1,500",1400,"2,500",1550,"1,550",READY,1600,2400,"2,000",2200,2200,"1,700",1600,"1,700",2000,1500,1400,1000,1700,1700,2000,1700,1500,1700,1700,READY,1800,500,2300,1650,4010.5,UNPAID,2400,2000,2150,1800,1700,1400,2400,2000,READY,1000,1500,2200,2200,1700,2100,1600,1300,1750,2000,2400,2000,1800,2300,2500,1850,2200,1600,1800,2300,2300,1800,1700,READY,1750,2200,2000,2300,1600,2300,1450,1700,READY,1600,1000,2200,2100,READY,1900,2600,2000,1950,1800,1800,2300,2200,UNPAID,1550,1500,2000,READY,1600,1900,READY,,,1900,READY,READY,2400,1800,1600,2000,2800,1600,1125,1125,1600,2100,1500,1200,1250,UnLeasable,2200,3000,1600,READY,2900,READY,1800,2840,2600,1850,1800,2300,1450,1500,2450,1900,1200,READY,READY,1400,READY,1800,1900,1700,1500,2000,UnLeasable,2250,READY,2000,2000,2200,1700,2400,2400,"2,300",1400,1400,1350,1350,1400,"1,400",READY,2400,UnLeasable,UnLeasable,1700,1850,1900,"7,700","91,390","179,211"
May 26,2200,"1,600",READY,READY,1600,READY,2200,2800,1800,"2,000",READY,1800,2100,"1,500",0,"2,500",1550,"1,550",READY,"1,600",2400,"2,000","2,200",2200,"1,700",READY,"1,700",UNPAID,1500,1400,1000,1700,1700,2000,1700,1500,1700,1700,READY,1800,UNPAID,READY,1650,2400,UNPAID,2400,2000,2150,1800,1700,1400,2400,2000,READY,1000,1500,2200,2200,1700,2100,1600,1300,1750,2000,2400,2000,UNPAID,2300,2500,1850,2200,1600,1800,2300,2300,1800,1700,READY,1750,2200,2000,2300,1600,2300,1450,1700,READY,1600,UNPAID,2200,2100,READY,1900,2600,2000,1950,1800,1800,2300,2200,UNPAID,1550,1500,2000,READY,READY,1900,READY,,,2985.09,READY,1800,2400,1800,1600,2000,2800,1600,0,0,1600,2100,1500,1200,1250,UnLeasable,2200,READY,1600,1400,1000,READY,1800,3692.18,2600,1850,1800,2300,1450,1500,2450,1900,1200,READY,READY,1400,1600,1800,1900,1700,READY,2000,UnLeasable,2250,2400,2000,2000,2200,1700,2400,2400,"2,300","1,400","1,400",1350,1350,1400,"1,400",READY,2400,UnLeasable,UnLeasable,1700,1850,READY,"10,585","87,092","163,400"
Jun 26,2200,"1,600",READY,READY,1600,READY,2200,2800,1800,"2,000",READY,1800,2100,1500,1400,"2,500",1550,"1,550",READY,1600,2400,"2,000","2,200",2200,"1,700",1500,"1,700",UNPAID,1500,1400,1000,1700,1700,2000,1700,1500,1700,1700,READY,1800,UNPAID,READY,1650,3654.86,UNPAID,2400,2000,2150,1800,1700,1400,2400,2000,READY,UNPAID,1500,2200,2200,1700,2100,1600,1300,1750,2000,2400,2000,UNPAID,2300,2500,1850,2200,1600,1800,2300,2300,1800,UNPAID,READY,UNPAID,2200,2000,2300,1600,2300,1450,1700,READY,1600,UNPAID,2200,2200,1700,1900,2600,2000,1950,1800,1800,4765,UNPAID,UNPAID,1550,1500,2000,1900,1600,1900,READY,,,1900,1750,1800,2400,1800,1600,2000,2800,READY,1125,1125,UNPAID,2100,1500,UNPAID,1250,UnLeasable,2200,READY,1600,UNPAID,1000,READY,1800,2400,2600,1850,1800,2300,1450,1500,2450,1900,UNPAID,READY,READY,1400,1600,1800,1900,1700,READY,2000,UnLeasable,2100,2400,2000,2000,2200,1700,2400,2400,"2,300","1,400","1,400",1350,1350,1400,"1,400",READY,2400,UnLeasable,UnLeasable,1700,1850,2400,"11,250","83,300","168,670"
Jul 26,2200,"1,600",READY,READY,1600,READY,2200,2800,1800,"2,000",READY,UNPAID,2100,"1,500",UNPAID,"2,500",1550,"1,550",1900,1600,2400,"2,000",2200,2200,"1,700",1500,"1,700",UNPAID,UNPAID,"1,400",0,1700,1700,2000,1700,1500,1700,1700,READY,1800,UNPAID,200,1650,2350,UNPAID,2400,2000,2150,1800,1700,1400,2400,2000,READY,UNPAID,1500,2200,2200,1700,2100,1600,1300,1750,2000,2400,2000,UNPAID,2300,2500,1850,2200,1600,1800,2300,2300,1800,UNPAID,READY,UNPAID,UNPAID,2000,2300,1600,2300,1450,1700,READY,1600,UNPAID,2200,2200,1700,1900,2600,2000,1950,1800,1800,2300,UNPAID,READY,1550,1900,2000,1900,1600,1900,READY,,,1900,1750,1800,2400,1800,1600,READY,2800,READY,UNPAID,UNPAID,READY,2100,1500,UNPAID,1250,UnLeasable,2200,READY,1600,UNPAID,UNPAID,READY,1800,2400,2600,1850,1800,2300,1450,1500,2450,1900,UNPAID,READY,READY,1400,UNPAID,1800,1900,1700,READY,2000,UnLeasable,2100,2400,2000,2000,2200,1700,2400,2400,"2,300","1,400","1,400",1350,1350,"1,400","1,400",READY,2400,UnLeasable,UnLeasable,UNPAID,1850,2400,"11,250","74,750","159,500"
